choco_id,segment,top_dist,top_pattern,split
robbie-williams_11,0,16.485535763734227,28,3
robbie-williams_11,1,3.7198250889031406,49,3
robbie-williams_11,2,4.059383808959476,11,3
robbie-williams_11,3,2.3973578401138362,50,3
robbie-williams_11,4,6.601422215518308,72,3
robbie-williams_11,5,11.596157467638529,28,3
robbie-williams_11,6,6.601422215518308,72,3
robbie-williams_11,7,7.399183680912129,72,3
robbie-williams_11,-1,2.3973578401138362,50,3
robbie-williams_11,-2,7.357536010162244,5,3
robbie-williams_39,0,17.334335621498834,75,3
robbie-williams_39,1,17.950909078427582,18,3
robbie-williams_39,2,8.81316170637884,49,3
robbie-williams_39,3,1.8714641651082138,55,3
robbie-williams_39,4,1.1941444531670875,62,3
robbie-williams_39,5,1.6547233586249614,35,3
robbie-williams_39,6,15.808793591406513,85,3
robbie-williams_39,7,16.66798250850072,75,3
robbie-williams_39,8,15.385958049889538,75,3
robbie-williams_39,9,9.483949768448996,79,3
robbie-williams_39,-1,1.1941444531670875,62,3
robbie-williams_39,-2,10.616542230145129,8,3
casd_13,0,7.588146303820236,75,3
casd_13,1,2.894293043826662,61,3
casd_13,2,2.894293043826662,61,3
casd_13,3,3.9500071494087825,79,3
casd_13,4,2.6564596073834656,34,3
casd_13,5,10.660527613082683,50,3
casd_13,6,13.324652842195988,75,3
casd_13,7,3.818216241589604,75,3
casd_13,8,3.8564460298278562,79,3
casd_13,9,11.454415159009992,61,3
casd_13,-1,2.6564596073834656,34,3
casd_13,-2,6.309745703397193,5,3
jaah_2,0,17.124647943298758,72,3
jaah_2,1,13.360455964934848,9,3
jaah_2,2,5.80927033961373,8,3
jaah_2,3,13.455855512096791,85,3
jaah_2,4,16.56694702262357,43,3
jaah_2,5,5.962426945237063,85,3
jaah_2,6,11.482098458811263,85,3
jaah_2,7,16.470282755038404,85,3
jaah_2,8,9.16109620677947,85,3
jaah_2,9,11.146801741335592,72,3
jaah_2,-1,5.80927033961373,8,3
jaah_2,-2,12.05398828897695,5,3
rwc-pop_59,0,2.255262046093918,5,3
rwc-pop_59,1,3.8514323971877005,50,3
rwc-pop_59,2,6.678848363137791,50,3
rwc-pop_59,3,3.385506283304245,16,3
rwc-pop_59,4,14.860118681541165,50,3
rwc-pop_59,5,4.158747925085086,76,3
rwc-pop_59,6,7.377497360272813,56,3
rwc-pop_59,7,6.215583002186916,50,3
rwc-pop_59,8,16.631354783963314,26,3
rwc-pop_59,9,2.255262046093918,5,3
rwc-pop_59,-1,2.255262046093918,5,3
rwc-pop_59,-2,6.766961288886686,6,3
rwc-pop_65,0,14.667580953738858,79,3
rwc-pop_65,1,8.101760645983301,18,3
rwc-pop_65,2,3.308099094570867,55,3
rwc-pop_65,3,10.780550704112834,85,3
rwc-pop_65,4,9.875518319003083,85,3
rwc-pop_65,5,6.171787677741359,11,3
rwc-pop_65,6,16.79274056111489,39,3
rwc-pop_65,7,4.209757365325324,82,3
rwc-pop_65,8,3.9004405373310913,87,3
rwc-pop_65,9,16.45264888011695,43,3
rwc-pop_65,-1,3.308099094570867,55,3
rwc-pop_65,-2,9.426088473903857,9,3
schubert-winterreise-audio_146,0,14.098852636293795,75,3
schubert-winterreise-audio_146,1,2.6384380851427975,55,3
schubert-winterreise-audio_146,2,6.116389941911969,13,3
schubert-winterreise-audio_146,3,5.75322377704668,34,3
schubert-winterreise-audio_146,4,4.477682802723678,87,3
schubert-winterreise-audio_146,5,10.17539406956153,62,3
schubert-winterreise-audio_146,6,2.8704695991042453,80,3
schubert-winterreise-audio_146,7,8.119701235695556,34,3
schubert-winterreise-audio_146,8,11.84561810342039,79,3
schubert-winterreise-audio_146,9,9.171992471526607,50,3
schubert-winterreise-audio_146,-1,2.6384380851427975,55,3
schubert-winterreise-audio_146,-2,7.526776272242725,9,3
casd_3,0,13.682965446156523,50,3
casd_3,1,7.7039452807907045,17,3
casd_3,2,3.167912849063684,10,3
casd_3,3,1.9931511747059891,63,3
casd_3,4,8.864701742291501,13,3
casd_3,5,6.683075327892673,43,3
casd_3,6,10.610356594526888,86,3
casd_3,7,17.467244697905414,55,3
casd_3,8,13.476275008673339,50,3
casd_3,9,2.237729123243713,55,3
casd_3,-1,1.9931511747059891,63,3
casd_3,-2,8.588735724525042,8,3
schubert-winterreise-audio_14,0,12.848333240658892,75,3
schubert-winterreise-audio_14,1,9.766202732613456,75,3
schubert-winterreise-audio_14,2,9.253096663263104,16,3
schubert-winterreise-audio_14,3,5.311520246089017,13,3
schubert-winterreise-audio_14,4,14.905887878961336,43,3
schubert-winterreise-audio_14,5,5.290435135591409,49,3
schubert-winterreise-audio_14,6,6.956912575292408,75,3
schubert-winterreise-audio_14,7,9.898248683058867,61,3
schubert-winterreise-audio_14,8,11.200741015065189,49,3
schubert-winterreise-audio_14,9,5.384667977425403,6,3
schubert-winterreise-audio_14,-1,5.290435135591409,49,3
schubert-winterreise-audio_14,-2,9.081604614801908,7,3
casd_2,0,15.153985673985973,41,3
casd_2,1,2.9030612404826828,61,3
casd_2,2,5.203412856075604,61,3
casd_2,3,17.93980223307136,85,3
casd_2,4,3.714507023237903,50,3
casd_2,5,13.255021707851869,85,3
casd_2,6,8.214861391486272,75,3
casd_2,7,8.86850698659164,2,3
casd_2,8,4.411233093801302,79,3
casd_2,9,10.005393907951346,39,3
casd_2,-1,2.9030612404826828,61,3
casd_2,-2,8.966978611453595,8,3
schubert-winterreise-audio_147,0,16.699439636870856,75,3
schubert-winterreise-audio_147,1,13.350361946043584,85,3
schubert-winterreise-audio_147,2,4.723886225360913,63,3
schubert-winterreise-audio_147,3,2.7575428928999646,11,3
schubert-winterreise-audio_147,4,3.84297156377099,53,3
schubert-winterreise-audio_147,5,8.332635721890266,49,3
schubert-winterreise-audio_147,6,3.6126758604627827,52,3
schubert-winterreise-audio_147,7,5.865946993115468,57,3
schubert-winterreise-audio_147,8,16.70820428318403,18,3
schubert-winterreise-audio_147,9,4.089043101258249,6,3
schubert-winterreise-audio_147,-1,2.7575428928999646,11,3
schubert-winterreise-audio_147,-2,7.99827082248571,10,3
rwc-pop_64,0,9.02929898664618,32,3
rwc-pop_64,1,2.467023894604939,58,3
rwc-pop_64,2,3.016797996979229,82,3
rwc-pop_64,3,9.4137141590728,34,3
rwc-pop_64,4,13.992980659205315,11,3
rwc-pop_64,5,16.66382655151218,45,3
rwc-pop_64,6,9.841550876884517,32,3
rwc-pop_64,7,15.748506525647032,13,3
rwc-pop_64,8,12.480805715020008,85,3
rwc-pop_64,9,11.98411056625436,62,3
rwc-pop_64,-1,2.467023894604939,58,3
rwc-pop_64,-2,10.463861593182656,9,3
rwc-pop_58,0,19.33889515034785,75,3
rwc-pop_58,1,20.871172137595586,72,3
rwc-pop_58,2,12.1777608652348,11,3
rwc-pop_58,3,16.680969883150333,85,3
